Date,Open,High,Low,Close,Adj Close,Volume
2016-05-10,1.720000,1.720000,1.640000,1.650000,1.650000,218500
2016-05-11,1.640000,1.830000,1.620000,1.700000,1.700000,461100
2016-05-12,1.710000,1.880000,1.660000,1.670000,1.670000,588600
2016-05-13,1.660000,1.740000,1.660000,1.700000,1.700000,234700
2016-05-16,1.720000,1.750000,1.710000,1.740000,1.740000,166600
2016-05-17,1.730000,1.830000,1.730000,1.730000,1.730000,385000
2016-05-18,1.750000,1.950000,1.720000,1.860000,1.860000,487100
2016-05-19,1.900000,1.900000,1.760000,1.760000,1.760000,226500
2016-05-20,1.790000,1.920000,1.790000,1.880000,1.880000,602100
2016-05-23,1.920000,2.040000,1.910000,2.000000,2.000000,1499600
2016-05-24,2.020000,2.020000,1.950000,2.000000,2.000000,608600
2016-05-25,2.000000,2.010000,1.960000,2.010000,2.010000,320300
2016-05-26,2.040000,2.100000,2.020000,2.050000,2.050000,286200
2016-05-27,2.080000,2.080000,2.010000,2.050000,2.050000,272900
2016-05-31,2.070000,2.170000,2.050000,2.150000,2.150000,902000
2016-06-01,2.160000,2.400000,2.120000,2.360000,2.360000,765400
2016-06-02,2.380000,2.380000,2.270000,2.320000,2.320000,471400
2016-06-03,2.340000,2.340000,2.260000,2.300000,2.300000,315500
2016-06-06,2.280000,2.320000,2.270000,2.310000,2.310000,288400
2016-06-07,2.310000,2.330000,2.210000,2.260000,2.260000,191000
2016-06-08,2.250000,2.250000,2.160000,2.220000,2.220000,215000
2016-06-09,2.180000,2.180000,2.130000,2.160000,2.160000,182900
2016-06-10,2.130000,2.150000,2.050000,2.060000,2.060000,246100
2016-06-13,2.090000,2.190000,2.050000,2.130000,2.130000,375000
2016-06-14,2.120000,2.220000,2.120000,2.150000,2.150000,236200
2016-06-15,2.170000,2.350000,2.150000,2.330000,2.330000,360700
2016-06-16,2.290000,2.380000,2.250000,2.360000,2.360000,314100
2016-06-17,2.370000,2.380000,2.260000,2.260000,2.260000,444300
2016-06-20,2.300000,2.340000,2.240000,2.300000,2.300000,229300
2016-06-21,2.290000,2.320000,2.230000,2.290000,2.290000,182900
2016-06-22,2.280000,2.290000,2.170000,2.260000,2.260000,244200
2016-06-23,2.280000,2.470000,2.280000,2.400000,2.400000,397900
2016-06-24,2.280000,2.360000,2.110000,2.340000,2.340000,869200
2016-06-27,2.280000,2.280000,2.130000,2.140000,2.140000,250500
2016-06-28,2.140000,2.160000,2.060000,2.120000,2.120000,198000
2016-06-29,2.160000,2.180000,2.110000,2.170000,2.170000,185300
2016-06-30,2.180000,2.230000,2.160000,2.220000,2.220000,171100
2016-07-01,2.230000,2.290000,2.210000,2.240000,2.240000,157000
2016-07-05,2.210000,2.260000,2.210000,2.230000,2.230000,144700
2016-07-06,2.230000,2.300000,2.210000,2.260000,2.260000,320900
2016-07-07,2.280000,2.480000,2.280000,2.350000,2.350000,378200
2016-07-08,2.370000,2.510000,2.370000,2.460000,2.460000,356900
2016-07-11,2.490000,2.490000,2.370000,2.450000,2.450000,121200
2016-07-12,2.470000,2.480000,2.400000,2.400000,2.400000,236200
2016-07-13,2.430000,2.550000,2.370000,2.540000,2.540000,329200
2016-07-14,2.550000,2.550000,2.400000,2.420000,2.420000,207800
2016-07-15,2.450000,2.520000,2.410000,2.420000,2.420000,263300
2016-07-18,2.450000,2.590000,2.440000,2.470000,2.470000,334700
2016-07-19,2.480000,2.500000,2.370000,2.400000,2.400000,192300
2016-07-20,2.360000,2.420000,2.260000,2.330000,2.330000,236000
2016-07-21,2.330000,2.450000,2.270000,2.300000,2.300000,78200
2016-07-22,2.410000,2.410000,2.270000,2.300000,2.300000,81800
2016-07-25,2.310000,2.310000,2.250000,2.260000,2.260000,102000
2016-07-26,2.290000,2.460000,2.270000,2.440000,2.440000,192500
2016-07-27,2.470000,2.530000,2.410000,2.490000,2.490000,256100
2016-07-28,2.480000,2.510000,2.360000,2.500000,2.500000,242300
2016-07-29,2.500000,2.500000,2.330000,2.330000,2.330000,414100
2016-08-01,2.360000,2.390000,2.300000,2.330000,2.330000,159700
2016-08-02,2.200000,2.270000,2.000000,2.040000,2.040000,684300
2016-08-03,2.030000,2.140000,2.010000,2.060000,2.060000,250900
2016-08-04,2.060000,2.120000,2.020000,2.080000,2.080000,405300
2016-08-05,2.140000,2.160000,2.080000,2.100000,2.100000,301700
2016-08-08,2.150000,2.160000,2.040000,2.070000,2.070000,232800
2016-08-09,2.060000,2.100000,2.050000,2.060000,2.060000,257800
2016-08-10,2.090000,2.120000,2.030000,2.050000,2.050000,205600
2016-08-11,2.050000,2.090000,2.050000,2.070000,2.070000,117000
2016-08-12,2.070000,2.150000,2.070000,2.120000,2.120000,94200
2016-08-15,2.130000,2.200000,2.110000,2.180000,2.180000,109100
2016-08-16,2.170000,2.290000,2.160000,2.280000,2.280000,237800
2016-08-17,2.290000,2.300000,2.200000,2.250000,2.250000,151300
2016-08-18,2.280000,2.290000,2.240000,2.280000,2.280000,95700
2016-08-19,2.270000,2.290000,2.210000,2.220000,2.220000,121800
2016-08-22,2.190000,2.250000,2.180000,2.200000,2.200000,99900
2016-08-23,2.220000,2.280000,2.210000,2.240000,2.240000,80000
2016-08-24,2.220000,2.290000,2.200000,2.230000,2.230000,121500
2016-08-25,2.220000,2.280000,2.210000,2.260000,2.260000,89400
2016-08-26,2.280000,2.350000,2.190000,2.230000,2.230000,156000
2016-08-29,2.230000,2.230000,2.160000,2.180000,2.180000,74100
2016-08-30,2.170000,2.250000,2.150000,2.230000,2.230000,121100
2016-08-31,2.270000,2.280000,2.160000,2.160000,2.160000,474900
2016-09-01,2.160000,2.240000,2.160000,2.200000,2.200000,172000
2016-09-02,2.180000,2.260000,2.180000,2.260000,2.260000,123000
2016-09-06,2.290000,2.300000,2.230000,2.270000,2.270000,113200
2016-09-07,2.290000,2.310000,2.250000,2.290000,2.290000,155000
2016-09-08,2.300000,2.300000,2.230000,2.260000,2.260000,103500
2016-09-09,2.240000,2.240000,2.110000,2.130000,2.130000,279200
2016-09-12,2.100000,2.230000,2.100000,2.140000,2.140000,170500
2016-09-13,2.120000,2.160000,2.070000,2.080000,2.080000,142600
2016-09-14,2.080000,2.130000,2.060000,2.070000,2.070000,156500
2016-09-15,2.090000,2.100000,2.050000,2.080000,2.080000,102200
2016-09-16,2.080000,2.090000,2.040000,2.080000,2.080000,498100
2016-09-19,2.070000,2.080000,2.040000,2.040000,2.040000,80500
2016-09-20,2.070000,2.090000,2.040000,2.090000,2.090000,102600
2016-09-21,2.100000,2.280000,2.090000,2.270000,2.270000,242800
2016-09-22,2.280000,2.280000,2.210000,2.270000,2.270000,255200
2016-09-23,2.290000,2.290000,2.160000,2.170000,2.170000,120900
2016-09-26,2.170000,2.180000,2.100000,2.120000,2.120000,144200
2016-09-27,2.130000,2.190000,2.110000,2.180000,2.180000,121400
2016-09-28,2.150000,2.210000,2.150000,2.150000,2.150000,145400
2016-09-29,2.170000,2.170000,2.120000,2.120000,2.120000,145700
2016-09-30,2.110000,2.210000,2.070000,2.180000,2.180000,335100
2016-10-03,2.160000,2.210000,2.130000,2.150000,2.150000,234800
2016-10-04,2.160000,2.190000,2.130000,2.150000,2.150000,121200
2016-10-05,2.190000,2.200000,2.130000,2.170000,2.170000,97200
2016-10-06,2.140000,2.200000,2.110000,2.190000,2.190000,145200
2016-10-07,2.200000,2.200000,2.130000,2.170000,2.170000,87900
2016-10-10,2.180000,2.250000,2.180000,2.230000,2.230000,117600
2016-10-11,2.190000,2.260000,2.150000,2.230000,2.230000,133900
2016-10-12,2.220000,2.230000,2.170000,2.210000,2.210000,88200
2016-10-13,2.180000,2.220000,2.160000,2.190000,2.190000,133800
2016-10-14,2.190000,2.230000,2.170000,2.200000,2.200000,118600
2016-10-17,2.200000,2.210000,2.080000,2.100000,2.100000,247000
2016-10-18,2.090000,2.120000,2.080000,2.110000,2.110000,112700
2016-10-19,2.100000,2.140000,2.090000,2.120000,2.120000,188200
2016-10-20,2.120000,2.150000,2.070000,2.070000,2.070000,262200
2016-10-21,2.070000,2.160000,2.060000,2.140000,2.140000,162500
2016-10-24,2.150000,2.170000,2.060000,2.080000,2.080000,240500
2016-10-25,2.090000,2.120000,2.080000,2.100000,2.100000,116500
2016-10-26,2.100000,2.100000,2.040000,2.090000,2.090000,228400
2016-10-27,2.140000,2.370000,2.130000,2.150000,2.150000,324900
2016-10-28,2.140000,2.150000,2.070000,2.090000,2.090000,194300
2016-10-31,2.080000,2.200000,2.070000,2.090000,2.090000,319200
2016-11-01,2.090000,2.120000,2.050000,2.070000,2.070000,121900
2016-11-02,2.050000,2.100000,2.010000,2.010000,2.010000,200700
2016-11-03,2.180000,2.180000,2.000000,2.000000,2.000000,127300
2016-11-04,2.000000,2.030000,1.990000,1.990000,1.990000,292300
2016-11-07,2.030000,2.050000,2.000000,2.050000,2.050000,229900
2016-11-08,2.030000,2.070000,2.010000,2.020000,2.020000,153500
2016-11-09,1.950000,2.030000,1.930000,2.020000,2.020000,232600
2016-11-10,2.070000,2.110000,1.950000,2.090000,2.090000,365500
2016-11-11,2.080000,2.280000,2.070000,2.280000,2.280000,443600
2016-11-14,2.330000,2.430000,2.280000,2.430000,2.430000,260500
2016-11-15,2.460000,2.490000,2.350000,2.470000,2.470000,369300
2016-11-16,2.440000,2.500000,2.440000,2.480000,2.480000,233000
2016-11-17,2.480000,2.680000,2.450000,2.660000,2.660000,438400
2016-11-18,2.680000,2.730000,2.580000,2.680000,2.680000,355600
2016-11-21,2.660000,2.700000,2.520000,2.690000,2.690000,253600
2016-11-22,2.880000,2.880000,2.630000,2.720000,2.720000,225200
2016-11-23,2.760000,2.770000,2.590000,2.750000,2.750000,229700
2016-11-25,2.800000,2.830000,2.680000,2.750000,2.750000,91400
2016-11-28,2.770000,2.770000,2.640000,2.750000,2.750000,230900
2016-11-29,2.750000,2.750000,2.590000,2.600000,2.600000,115500
2016-11-30,2.590000,2.680000,2.500000,2.560000,2.560000,143200
2016-12-01,2.550000,2.660000,2.460000,2.580000,2.580000,209500
2016-12-02,2.580000,2.580000,2.430000,2.440000,2.440000,166000
2016-12-05,2.480000,2.560000,2.470000,2.560000,2.560000,250100
2016-12-06,2.570000,2.740000,2.550000,2.730000,2.730000,279400
2016-12-07,2.730000,2.800000,2.680000,2.780000,2.780000,363400
2016-12-08,2.750000,2.940000,2.740000,2.910000,2.910000,363800
2016-12-09,2.870000,3.000000,2.820000,2.930000,2.930000,467500
2016-12-12,2.940000,2.970000,2.750000,2.800000,2.800000,275000
2016-12-13,2.800000,2.870000,2.720000,2.850000,2.850000,225000
2016-12-14,2.800000,2.820000,2.650000,2.730000,2.730000,217900
2016-12-15,2.740000,2.840000,2.700000,2.800000,2.800000,278500
2016-12-16,2.830000,2.830000,2.470000,2.600000,2.600000,2073000
2016-12-19,2.600000,2.780000,2.600000,2.710000,2.710000,232100
2016-12-20,2.740000,2.790000,2.640000,2.730000,2.730000,208100
2016-12-21,2.720000,2.720000,2.680000,2.700000,2.700000,87600
2016-12-22,2.700000,2.730000,2.600000,2.610000,2.610000,124500
2016-12-23,2.580000,2.740000,2.580000,2.730000,2.730000,116000
2016-12-27,2.750000,3.000000,2.720000,2.960000,2.960000,566300
2016-12-28,3.000000,3.000000,2.850000,2.910000,2.910000,200800
2016-12-29,2.900000,2.950000,2.800000,2.930000,2.930000,305900
2016-12-30,2.940000,2.960000,2.810000,2.840000,2.840000,173700
2017-01-03,3.000000,3.600000,3.000000,3.400000,3.400000,2095900
2017-01-04,3.510000,3.520000,3.160000,3.500000,3.500000,787400
2017-01-05,3.490000,3.650000,3.380000,3.600000,3.600000,678800
2017-01-06,3.530000,3.550000,3.380000,3.430000,3.430000,423400
2017-01-09,3.330000,3.500000,3.330000,3.410000,3.410000,370900
2017-01-10,3.390000,3.470000,3.350000,3.450000,3.450000,186000
2017-01-11,3.430000,3.520000,3.410000,3.500000,3.500000,218700
2017-01-12,3.500000,3.530000,3.380000,3.450000,3.450000,230900
2017-01-13,3.470000,3.600000,3.470000,3.530000,3.530000,159700
2017-01-17,3.590000,3.750000,3.570000,3.740000,3.740000,617900
2017-01-18,3.730000,3.750000,3.500000,3.540000,3.540000,473000
2017-01-19,3.510000,3.530000,3.390000,3.420000,3.420000,258400
2017-01-20,3.410000,3.520000,3.350000,3.390000,3.390000,240700
2017-01-23,3.400000,3.400000,3.280000,3.300000,3.300000,264200
2017-01-24,3.290000,3.370000,3.260000,3.340000,3.340000,176500
2017-01-25,3.350000,3.440000,3.310000,3.420000,3.420000,233300
2017-01-26,3.390000,3.410000,3.250000,3.310000,3.310000,202000
2017-01-27,3.260000,3.320000,3.250000,3.290000,3.290000,149600
2017-01-30,3.260000,3.280000,3.070000,3.100000,3.100000,430500
2017-01-31,3.110000,3.200000,3.070000,3.190000,3.190000,174400
2017-02-01,3.240000,3.250000,3.110000,3.150000,3.150000,214700
2017-02-02,3.140000,3.190000,3.090000,3.100000,3.100000,130900
2017-02-03,3.140000,3.350000,3.110000,3.320000,3.320000,387800
2017-02-06,3.340000,3.460000,3.280000,3.370000,3.370000,227700
2017-02-07,3.370000,3.400000,3.280000,3.310000,3.310000,169700
2017-02-08,3.330000,3.430000,3.250000,3.380000,3.380000,476100
2017-02-09,3.450000,3.490000,3.350000,3.360000,3.360000,321800
2017-02-10,3.400000,3.480000,3.330000,3.390000,3.390000,220400
2017-02-13,3.460000,3.500000,3.360000,3.470000,3.470000,462100
2017-02-14,3.460000,3.460000,3.330000,3.370000,3.370000,238200
2017-02-15,3.360000,3.450000,3.330000,3.430000,3.430000,177500
2017-02-16,3.430000,3.470000,3.350000,3.450000,3.450000,148900
2017-02-17,3.460000,3.550000,3.370000,3.530000,3.530000,360400
2017-02-21,3.530000,3.620000,3.470000,3.510000,3.510000,234900
2017-02-22,3.490000,3.540000,3.410000,3.450000,3.450000,190800
2017-02-23,3.450000,3.550000,3.390000,3.540000,3.540000,239400
2017-02-24,3.500000,3.530000,3.410000,3.510000,3.510000,154000
2017-02-27,3.490000,3.570000,3.450000,3.550000,3.550000,262900
2017-02-28,3.540000,3.670000,3.380000,3.530000,3.530000,607800
2017-03-01,3.580000,3.620000,3.460000,3.560000,3.560000,255900
2017-03-02,3.530000,3.530000,3.390000,3.410000,3.410000,196200
2017-03-03,3.410000,3.480000,3.280000,3.370000,3.370000,334500
2017-03-06,3.380000,3.490000,3.270000,3.440000,3.440000,224700
2017-03-07,3.430000,3.490000,3.400000,3.430000,3.430000,170500
2017-03-08,3.440000,3.520000,3.420000,3.430000,3.430000,154900
2017-03-09,3.430000,3.460000,3.370000,3.380000,3.380000,150900
2017-03-10,3.400000,3.480000,3.300000,3.340000,3.340000,222500
2017-03-13,3.420000,3.890000,3.380000,3.700000,3.700000,1565800
2017-03-14,3.700000,3.740000,3.580000,3.620000,3.620000,298700
2017-03-15,3.610000,3.750000,3.570000,3.670000,3.670000,334000
2017-03-16,3.650000,3.830000,3.630000,3.800000,3.800000,386400
2017-03-17,3.740000,3.970000,3.710000,3.950000,3.950000,862300
2017-03-20,3.990000,4.090000,3.890000,4.020000,4.020000,741400
2017-03-21,4.040000,4.040000,3.800000,3.820000,3.820000,351100
2017-03-22,3.780000,3.960000,3.650000,3.930000,3.930000,451400
2017-03-23,3.930000,4.070000,3.930000,3.990000,3.990000,460200
2017-03-24,4.030000,4.080000,3.940000,3.990000,3.990000,267000
2017-03-27,3.910000,4.080000,3.790000,4.030000,4.030000,530300
2017-03-28,4.010000,4.180000,3.900000,4.110000,4.110000,647100
2017-03-29,4.050000,4.210000,3.960000,4.090000,4.090000,649600
2017-03-30,4.090000,4.170000,4.000000,4.080000,4.080000,439500
2017-03-31,4.020000,4.120000,3.950000,4.100000,4.100000,403100
2017-04-03,4.090000,4.140000,3.950000,3.980000,3.980000,340100
2017-04-04,3.980000,4.040000,3.830000,3.880000,3.880000,423600
2017-04-05,3.900000,3.960000,3.780000,3.790000,3.790000,302200
2017-04-06,4.020000,4.030000,3.780000,3.850000,3.850000,464700
2017-04-07,3.890000,3.890000,3.760000,3.830000,3.830000,220000
2017-04-10,3.800000,3.830000,3.660000,3.710000,3.710000,408800
2017-04-11,3.710000,3.720000,3.570000,3.710000,3.710000,368800
2017-04-12,3.680000,3.750000,3.640000,3.700000,3.700000,301300
2017-04-13,3.680000,3.730000,3.620000,3.650000,3.650000,223300
2017-04-17,3.690000,3.810000,3.650000,3.750000,3.750000,273200
2017-04-18,3.750000,3.810000,3.670000,3.790000,3.790000,138400
2017-04-19,3.830000,3.980000,3.780000,3.900000,3.900000,402400
2017-04-20,3.910000,4.050000,3.880000,4.030000,4.030000,368300
2017-04-21,4.010000,4.040000,3.750000,3.770000,3.770000,384900
2017-04-24,3.870000,3.870000,3.760000,3.810000,3.810000,245800
2017-04-25,3.850000,3.980000,3.830000,3.850000,3.850000,298500
2017-04-26,3.870000,4.340000,3.830000,4.200000,4.200000,1173000
2017-04-27,4.250000,4.250000,4.130000,4.180000,4.180000,485900
2017-04-28,4.170000,4.230000,4.050000,4.080000,4.080000,306600
2017-05-01,4.060000,4.220000,4.010000,4.200000,4.200000,354900
2017-05-02,4.230000,4.350000,4.100000,4.130000,4.130000,393600
2017-05-03,4.090000,4.200000,4.010000,4.180000,4.180000,440900
2017-05-04,4.180000,4.250000,4.120000,4.180000,4.180000,329500
2017-05-05,4.160000,4.270000,4.060000,4.230000,4.230000,435100
2017-05-08,4.220000,4.490000,4.200000,4.260000,4.260000,812300
2017-05-09,3.970000,4.050000,3.620000,3.840000,3.840000,1177800
2017-05-10,3.800000,3.860000,3.700000,3.730000,3.730000,265300
2017-05-11,3.700000,3.700000,3.520000,3.520000,3.520000,464800
2017-05-12,3.530000,3.580000,3.370000,3.470000,3.470000,694200
2017-05-15,3.470000,3.540000,3.440000,3.450000,3.450000,260200
2017-05-16,3.450000,3.740000,3.430000,3.610000,3.610000,649500
2017-05-17,3.690000,3.830000,3.620000,3.700000,3.700000,1102100
2017-05-18,3.740000,3.790000,3.620000,3.640000,3.640000,596100
2017-05-19,3.660000,3.750000,3.550000,3.550000,3.550000,409200
2017-05-22,3.600000,3.780000,3.600000,3.770000,3.770000,501000
2017-05-23,3.790000,3.870000,3.600000,3.680000,3.680000,496400
2017-05-24,3.700000,3.980000,3.670000,3.690000,3.690000,742300
2017-05-25,3.720000,3.760000,3.560000,3.580000,3.580000,371900
2017-05-26,3.580000,3.580000,3.500000,3.540000,3.540000,255800
2017-05-30,3.550000,3.580000,3.440000,3.490000,3.490000,304600
2017-05-31,3.490000,3.550000,3.410000,3.450000,3.450000,203400
2017-06-01,3.480000,3.580000,3.400000,3.570000,3.570000,420300
2017-06-02,3.620000,3.720000,3.570000,3.670000,3.670000,330100
2017-06-05,3.660000,3.700000,3.500000,3.500000,3.500000,336100
2017-06-06,3.500000,3.600000,3.460000,3.570000,3.570000,167900
2017-06-07,3.570000,3.720000,3.500000,3.710000,3.710000,398600
2017-06-08,3.750000,3.940000,3.740000,3.870000,3.870000,587900
2017-06-09,3.890000,4.070000,3.860000,3.940000,3.940000,710200
2017-06-12,3.970000,3.980000,3.640000,3.700000,3.700000,552800
2017-06-13,3.730000,3.770000,3.620000,3.720000,3.720000,296900
2017-06-14,3.760000,3.780000,3.600000,3.650000,3.650000,328800
2017-06-15,3.600000,3.750000,3.600000,3.730000,3.730000,206200
2017-06-16,3.700000,3.770000,3.530000,3.540000,3.540000,848900
2017-06-19,3.580000,3.730000,3.570000,3.710000,3.710000,293500
2017-06-20,3.700000,3.750000,3.600000,3.630000,3.630000,168900
2017-06-21,3.640000,3.710000,3.570000,3.620000,3.620000,209400
2017-06-22,3.650000,3.670000,3.550000,3.620000,3.620000,139200
2017-06-23,3.650000,3.700000,3.620000,3.690000,3.690000,2065900
2017-06-26,3.700000,3.780000,3.630000,3.640000,3.640000,399100
2017-06-27,3.660000,3.750000,3.570000,3.590000,3.590000,267300
2017-06-28,3.600000,3.680000,3.540000,3.630000,3.630000,209400
2017-06-29,3.600000,3.620000,3.500000,3.600000,3.600000,266600
2017-06-30,3.590000,3.750000,3.510000,3.710000,3.710000,599500
2017-07-03,3.770000,3.940000,3.680000,3.860000,3.860000,661900
2017-07-05,3.900000,3.990000,3.730000,3.760000,3.760000,957200
2017-07-06,3.750000,3.770000,3.630000,3.650000,3.650000,259700
2017-07-07,3.650000,3.730000,3.630000,3.710000,3.710000,180800
2017-07-10,3.720000,3.770000,3.710000,3.730000,3.730000,240200
2017-07-11,3.760000,3.860000,3.730000,3.780000,3.780000,363900
2017-07-12,3.840000,3.980000,3.790000,3.940000,3.940000,445500
2017-07-13,3.940000,3.950000,3.860000,3.930000,3.930000,195700
2017-07-14,3.930000,4.100000,3.900000,4.000000,4.000000,805700
2017-07-17,4.010000,4.060000,3.900000,3.950000,3.950000,313700
2017-07-18,3.950000,4.000000,3.900000,3.970000,3.970000,218200
2017-07-19,4.010000,4.150000,3.990000,4.100000,4.100000,550600
2017-07-20,4.150000,4.150000,3.960000,4.120000,4.120000,461600
2017-07-21,4.150000,4.200000,4.010000,4.030000,4.030000,782400
2017-07-24,4.060000,4.100000,3.960000,4.000000,4.000000,294800
2017-07-25,4.000000,4.020000,3.910000,3.960000,3.960000,241600
2017-07-26,3.990000,4.010000,3.900000,3.950000,3.950000,125600
2017-07-27,3.980000,4.050000,3.820000,3.830000,3.830000,283200
2017-07-28,3.850000,3.940000,3.760000,3.800000,3.800000,152700
2017-07-31,3.800000,3.860000,3.760000,3.800000,3.800000,174200
2017-08-01,3.840000,3.840000,3.550000,3.610000,3.610000,690400
2017-08-02,3.600000,3.620000,3.470000,3.550000,3.550000,393900
2017-08-03,3.530000,3.600000,3.480000,3.500000,3.500000,231800
2017-08-04,3.500000,3.540000,3.460000,3.480000,3.480000,323300
2017-08-07,3.500000,3.510000,3.320000,3.330000,3.330000,457000
2017-08-08,3.570000,3.970000,3.510000,3.900000,3.900000,1409900
2017-08-09,3.900000,4.040000,3.730000,3.950000,3.950000,875600
2017-08-10,3.910000,3.960000,3.740000,3.770000,3.770000,442000
2017-08-11,3.750000,3.840000,3.580000,3.590000,3.590000,447600
2017-08-14,3.620000,3.950000,3.510000,3.910000,3.910000,1380900
2017-08-15,4.000000,4.090000,3.850000,3.950000,3.950000,1080700
2017-08-16,3.980000,3.980000,3.770000,3.820000,3.820000,534100
2017-08-17,3.780000,3.860000,3.710000,3.720000,3.720000,256600
2017-08-18,3.680000,3.800000,3.670000,3.750000,3.750000,285200
2017-08-21,3.720000,3.800000,3.600000,3.610000,3.610000,296300
2017-08-22,3.620000,3.710000,3.600000,3.650000,3.650000,220900
2017-08-23,3.620000,3.740000,3.550000,3.710000,3.710000,472900
2017-08-24,3.710000,3.750000,3.680000,3.710000,3.710000,200600
2017-08-25,3.710000,3.740000,3.630000,3.710000,3.710000,180000
2017-08-28,3.710000,3.850000,3.700000,3.810000,3.810000,245600
2017-08-29,3.780000,3.850000,3.740000,3.800000,3.800000,181800
2017-08-30,3.800000,4.150000,3.800000,4.110000,4.110000,2427500
2017-08-31,4.100000,4.130000,4.000000,4.020000,4.020000,874900
2017-09-01,4.020000,4.040000,3.910000,3.990000,3.990000,609200
2017-09-05,4.000000,4.240000,3.960000,4.020000,4.020000,1534500
2017-09-06,4.070000,4.070000,3.870000,3.980000,3.980000,394700
2017-09-07,4.010000,4.090000,3.930000,4.040000,4.040000,404400
2017-09-08,4.040000,4.070000,3.920000,3.960000,3.960000,406700
2017-09-11,4.010000,4.090000,4.000000,4.050000,4.050000,424300
2017-09-12,4.090000,4.100000,4.020000,4.020000,4.020000,505400
2017-09-13,4.050000,4.150000,4.030000,4.080000,4.080000,415500
2017-09-14,4.060000,4.110000,4.000000,4.030000,4.030000,263700
2017-09-15,3.990000,4.080000,3.950000,4.040000,4.040000,942600
2017-09-18,4.090000,4.350000,4.050000,4.280000,4.280000,1387300
2017-09-19,4.370000,4.600000,4.300000,4.520000,4.520000,2072700
2017-09-20,4.520000,4.570000,4.390000,4.450000,4.450000,834600
2017-09-21,4.450000,4.520000,4.320000,4.460000,4.460000,638900
2017-09-22,4.470000,4.490000,4.340000,4.410000,4.410000,602200
2017-09-25,4.410000,4.480000,4.170000,4.180000,4.180000,840700
2017-09-26,4.190000,4.290000,3.960000,3.970000,3.970000,809000
2017-09-27,4.010000,4.180000,3.990000,4.130000,4.130000,462100
2017-09-28,4.140000,4.200000,4.070000,4.160000,4.160000,400900
2017-09-29,4.180000,4.190000,4.110000,4.170000,4.170000,245600
2017-10-02,4.170000,4.230000,4.110000,4.230000,4.230000,317500
2017-10-03,4.230000,4.400000,4.170000,4.370000,4.370000,586300
2017-10-04,4.380000,4.410000,4.180000,4.220000,4.220000,448000
2017-10-05,4.210000,4.280000,4.180000,4.180000,4.180000,255700
2017-10-06,4.150000,4.220000,3.900000,4.120000,4.120000,565700
2017-10-09,4.110000,4.270000,4.110000,4.190000,4.190000,356900
2017-10-10,4.160000,4.210000,4.130000,4.160000,4.160000,251400
2017-10-11,4.150000,4.300000,4.120000,4.130000,4.130000,375700
2017-10-12,4.110000,4.150000,4.040000,4.050000,4.050000,339300
2017-10-13,4.060000,4.080000,3.940000,3.970000,3.970000,402600
2017-10-16,4.040000,4.090000,3.870000,3.910000,3.910000,366300
2017-10-17,3.940000,3.940000,3.760000,3.770000,3.770000,489700
2017-10-18,3.850000,3.850000,3.630000,3.750000,3.750000,526600
2017-10-19,3.740000,3.740000,3.580000,3.600000,3.600000,468600
2017-10-20,3.600000,3.630000,3.510000,3.520000,3.520000,522600
2017-10-23,3.520000,3.580000,3.470000,3.510000,3.510000,342600
2017-10-24,3.500000,3.570000,3.490000,3.490000,3.490000,181800
2017-10-25,3.500000,3.620000,3.430000,3.470000,3.470000,364100
2017-10-26,3.450000,3.550000,3.410000,3.420000,3.420000,171800
2017-10-27,3.420000,3.510000,3.420000,3.470000,3.470000,374100
2017-10-30,3.490000,3.540000,3.410000,3.460000,3.460000,287000
2017-10-31,3.470000,3.570000,3.460000,3.510000,3.510000,326500
2017-11-01,3.540000,3.540000,3.360000,3.390000,3.390000,521200
2017-11-02,3.400000,3.450000,3.360000,3.390000,3.390000,209500
2017-11-03,3.400000,3.480000,3.390000,3.440000,3.440000,311800
2017-11-06,3.480000,3.590000,3.460000,3.540000,3.540000,440900
2017-11-07,3.490000,3.500000,3.120000,3.250000,3.250000,1086600
2017-11-08,3.210000,3.300000,3.140000,3.190000,3.190000,432800
2017-11-09,3.140000,3.250000,3.140000,3.230000,3.230000,546400
2017-11-10,3.230000,3.420000,3.230000,3.360000,3.360000,406900
2017-11-13,3.380000,3.480000,3.310000,3.460000,3.460000,494500
2017-11-14,3.460000,3.490000,3.250000,3.280000,3.280000,420500
2017-11-15,3.260000,3.300000,3.000000,3.060000,3.060000,603300
2017-11-16,3.090000,3.240000,3.090000,3.130000,3.130000,613400
2017-11-17,3.120000,3.200000,3.080000,3.140000,3.140000,323200
2017-11-20,3.200000,3.210000,3.100000,3.140000,3.140000,357600
2017-11-21,3.170000,3.400000,3.150000,3.350000,3.350000,491700
2017-11-22,3.390000,3.490000,3.330000,3.370000,3.370000,380600
2017-11-24,3.380000,3.400000,3.310000,3.350000,3.350000,134100
2017-11-27,3.330000,3.390000,3.310000,3.330000,3.330000,308400
2017-11-28,3.360000,3.580000,3.330000,3.470000,3.470000,693100
2017-11-29,3.500000,3.500000,3.230000,3.300000,3.300000,483800
2017-11-30,3.300000,3.320000,3.190000,3.220000,3.220000,428900
2017-12-01,3.200000,3.240000,3.060000,3.220000,3.220000,543400
2017-12-04,3.260000,3.260000,3.100000,3.110000,3.110000,391100
2017-12-05,3.100000,3.200000,3.080000,3.160000,3.160000,360300
